capítulo,texto,#palavras,#unicas,#pontos_interrogacao,#pontos_exclamacao,#nomes,#adjectivos,#adverbios,#verbos,diversidade_lexical,densidade_lexical,sentimento,sent_score,summarizador
CAPÍTULO I,"As irmãs temiam-no, menos Rita, a mais nova, com quem ele brincava puerilmente, e a quem obedecia, se ela lhe pedia, com meiguices de criança, que não andasse com más companhias.",31,27,0,0,4,2,4,5,15,48.38709677419355,NEGATIVE,0.7583243250846863,"A maioria dos irmãos temiam-no, mas a maioria deles, com quem ele brincava puerilmente, e a quem obedecia"
CAPÍTULO I,"Estavam a terminar as férias, quando o corregedor teve um grande dissabor.",12,12,0,0,3,1,1,3,8,66.66666666666667,NEGATIVE,0.6416486501693726,Estavam a final de suas férias.
CAPÍTULO I,"Um dos seus criados tinha ido levar os cavalos a beber, e por descuido ou propósito, deixou quebrar algumas vasilhas que estavam no parapeito do chafariz.",26,26,0,0,7,0,0,4,11,42.30769230769231,NEGATIVE,0.7751574516296387,"Um dos cavalos, que estava bebendo, deixou algumas vasilhas de água."
CAPÍTULO I,Os donos das vasilhas partidas conjuraram contra o criado e espancaram-no.,11,11,0,0,2,1,0,2,5,45.45454545454545,NEGATIVE,0.38081246614456177,Os donos das vasilhas jogaram contra
CAPÍTULO I,"Simão, que passava por ali nessa altura, armado de um pau que descravou de um carro, partiu muitas cabeças, e rematou o trágico espetáculo quebrando o resto dos cântaros que restavam.",31,26,0,0,7,1,1,7,16,51.61290322580645,NEGATIVE,0.7504028677940369,"A vítima, que estava em uma área muito perigosa, descravou de um carro, e rematou o trágico espetáculo."
CAPÍTULO I,"O povoléu intacto fugiu espavorido e ninguém se atreveu a enfrentar ao filho do corregedor; os feridos, porém, juntaram-se e foram clamar justiça à porta do magistrado.",27,25,0,0,7,2,0,5,14,51.851851851851855,NEGATIVE,0.693093478679657,O povoléu intacto fugiu e ninguém se atreveu a enfrentar o filho do corregedor.
CAPÍTULO I,Domingos Botelho zangou-se com o filho e ordenou ao meirinho-geral que o prendesse por sua ordem.,16,15,0,0,3,0,0,3,6,37.5,NEGATIVE,0.616168200969696,O meirinho-geral ordenou ao meirinho-geral que o prendesse
CAPÍTULO I,"D Rita, não menos irritada, mas mais irritada como uma mãe que protege as crias, mandou, por portas travessas, dinheiro ao filho para que ele, sem se deter, fugisse para Coimbra, e esperasse lá o perdão do pai.",38,35,0,0,7,3,4,5,19,50.0,NEGATIVE,0.7452973127365112,"A D Rita, irritada como uma mãe que protege as crias, mandou dinheiro ao filho para que ele fugisse para Coimbra."
CAPÍTULO I,"O corregedor, quando soube da ação da sua esposa, fingiu-se zangado, e prometeu manda-lo capturar em Coimbra.",17,16,0,0,3,1,0,5,9,52.94117647058823,NEGATIVE,0.5932551026344299,"O corregedor, que é casado, fingiu-se zangado"
CAPÍTULO I,"Como, porém, D Rita lhe chamasse “brutal nas suas vinganças”, e “estúpido juiz de uma rapaziada”, o magistrado desenrugou a severidade postiça da testa, e confessou tacitamente que era um juiz bruto e estúpido.",34,30,0,0,7,5,2,3,17,50.0,NEGATIVE,0.7612443566322327,O juiz desenrugou a severidade postiça da testa e confessou tacitamente que era um juiz bruto e estúpido.
CAPÍTULO II,Simão Botelho levou de Viseu para Coimbra arrogantes convicções da sua valentia.,12,12,0,0,2,1,0,1,4,33.333333333333336,NEGATIVE,0.6471821069717407,Simão Botelho levou de Viseu para Coimbra arrogantes convic
CAPÍTULO II,"Recordava-se dos valentes pormenores da derrota em que pusera trinta aguadeiros, o som cavo das pancadas, a queda atordoada deste, o levantar-se daquele, ensanguentado, a paulada que deu a três de uma vez, o esmurrar de dois, a gritaria de todos, e o partir dos cântaros no fim… Simão deliciava-se nestas lembranças, como ainda não se viu em nenhum drama, em que o veterano de cem batalhas relembra os louros de cada uma, e esmorece no fim, cansado de espantar, quando não estafa, os ouvintes.",85,62,0,0,20,4,5,11,40,47.05882352941177,NEGATIVE,0.5731223821640015,Lembre-se dos valentes pormenores da derrota.
CAPÍTULO II,"O académico, porém, com os seus entusiasmos, era incomparavelmente muito mais prejudicial e perigoso que qualquer “mata-mouros” das histórias.",19,19,0,0,4,2,3,0,9,47.36842105263158,NEGATIVE,0.6232624650001526,O académico era um pouco mais prejudicial do que qualquer “mata-mourões
CAPÍTULO II,"As recordações incentivavam-no a façanhas novas, e naquele tempo a academia dava azo a elas.",15,13,0,0,4,1,0,3,8,53.333333333333336,POSITIVE,0.6034849286079407,Lembre-se de que a academia dava azo a você
CAPÍTULO II,"A mocidade estudiosa, em grande parte, simpatizava com as balbuciantes teorias da liberdade, mais por sentimento, que por estudo.",19,18,0,0,6,3,1,1,11,57.89473684210526,POSITIVE,0.39811229705810547,"A mocidade estudiosa, em grande parte, era mais por prazer do que por"
CAPÍTULO II,"Os apóstolos da Revolução Francesa não conseguiram fazer rebombar o trovão dos seus clamores neste canto da Europa; mas os livros dos enciclopedistas, as fontes onde a geração seguinte bebera a peçonha que saiu do sangue de noventa e três, não eram de todo ignorados.",45,40,0,0,10,1,3,6,20,44.44444444444444,NEGATIVE,0.7005370855331421,Não os apóstolos da Revolução Francesa não conseguiram rebombar o trovão dos seus clamores neste canto da Europa.
CAPÍTULO II,"As doutrinas da regeneração social pela guilhotina tinham alguns tímidos seguidores em Portugal, e esses é que deviam pertencer à geração nova.",22,22,0,0,5,3,0,4,12,54.54545454545455,NEGATIVE,0.6293781399726868,A guilhotina era uma doutrina que era ensinada a regeneração social por guilhotina.
CAPÍTULO II,"Além de que o rancor à Inglaterra lavrava nas entranhas das classes manufatureiras, e o desprender-se do cordão humilhante, apertado, desde o princípio do século anterior, com os acordos de ruinosos e pérfidos tratados, estava no ânimo de muitos e bons portugueses que se queriam antes aliançados com a França.",50,41,0,0,12,4,2,5,23,46.0,NEGATIVE,0.7411840558052063,"E o desprender-se do cordão humilhante, apertado, desde o princípio do século anterior, com os acordos de ruinos e pérfidos tratados, estava no ânimo de muitos e bons portugueses"
CAPÍTULO II,"Estes eram os pensadores reflexivos; os sectários da academia, porém, exprimiam mais a paixão da novidade que as doutrinas do raciocínio.",21,19,0,0,7,1,1,1,10,47.61904761904762,POSITIVE,0.4828245937824249,"Os pensadores reflexivos eram os pensadores mais radicais, mas não os sectários da academia."
CAPÍTULO II,"No ano anterior de 1800, saíra António de Araújo de Azevedo, depois conde da Barca, a negociar em Madrid e Paris a neutralidade de Portugal.",25,21,0,0,3,1,1,2,7,28.0,NEGATIVE,0.6399864554405212,"Saíra António de Araújo de Azevedo, depois conde da Barca, a negociar em Madrid e Paris a neutralidade de"
CAPÍTULO II,"Rejeitaram- lhe as potências aliadas as propostas, de nada servindo os dezasseis milhões que o diplomata ofereceu ao primeiro-cônsul.",19,18,0,0,4,1,0,4,9,47.36842105263158,NEGATIVE,0.5484238862991333,"Rejeitaram-lhe as potências aliadas, de nada servindo os dezasse"
CAPÍTULO II,Em menos de nada o território português foi infestado pelos exércitos de Espanha e França.,15,14,0,0,2,1,1,1,5,33.333333333333336,NEGATIVE,0.6555966138839722,"Em menos de um terço do território português, o território português foi inf"
CAPÍTULO II,"As nossas tropas, comandadas pelo duque de Lafões, não chegaram sequer a travar uma luta desigual, porque a esse tempo Luís Pinto de Sousa, mais tarde visconde de Balsemão, negociara uma vergonhosa paz em Badajoz, com cedência de Olivença à Espanha, a retirada de Ingleses dos nossos portos, e a indemnização de alguns milhões à França.",56,46,0,0,10,2,4,4,20,35.714285714285715,NEGATIVE,0.7878186702728271,"Não conseguiram travar uma luta desigual, porque a esse tempo Luís Pinto de Sousa, mais tarde visconde de Balsemão, negociara uma vergonhosa paz em Badajoz, com cedência de Ingleses e a indemnização de alguns milhões"
CAPÍTULO II,"Estes acontecimentos tinham provocado contra Napoleão os ânimos daqueles que odiavam o aventureiro, e a outros deram causa a congratularem-se pelo rompimento com a Inglaterra.",25,23,0,0,5,0,0,4,9,36.0,NEGATIVE,0.5108444690704346,"Este fato, além de ter causado a ruptura com Napoleão, também pode ter contribuído para o rompimento com a Inglaterra."
CAPÍTULO II,"Entre os deste grupo, na convulsiva e irrequieta academia, era voto de grande convicção Simão Botelho, apesar dos seus imberbes dezasseis anos.",22,22,0,0,6,4,1,0,11,50.0,NEGATIVE,0.5715422034263611,"A maioria dos votos do grupo Botelho, que é de grande convicção, era de Simão Botelho, que era"
CAPÍTULO II,"Mirabeau, Danton, Robespierre, Desmoulins, e muitos outros sábios e mártires do grande porte, eram nomes que soavam a musica aos ouvidos de Simão.",23,22,0,0,6,1,0,1,8,34.78260869565217,POSITIVE,0.48921072483062744,"Os grandes sábios, mártires e grandes pensadores, eram nomes que faziam a musica aos ouvidos de Simão"
CAPÍTULO II,"Difamá-los na sua presença era afrontarem-no a ele, e era motivo para bofetadas ou pistolas engatilhadas à cara do difamador.",20,19,0,0,5,0,0,4,9,45.0,NEGATIVE,0.5668662190437317,Não difame os seus inimigos.
CAPÍTULO II,"O filho do corregedor de Viseu defendia que Portugal devia regenerar-se num batismo de sangue, para que a hidra dos tiranos não erguesse mais uma das mil cabeças sob a clava do Hércules popular.",34,30,0,0,8,1,2,4,15,44.11764705882353,NEGATIVE,0.6719384789466858,O filho do corregedor de Viseu defendia que Portugal devia regenerar-se num batismo de sangue.
CAPÍTULO II,"Estes discursos, retirados de alguns textos clandestinos de Saint-Just, afugentavam da sua companhia mesmos aqueles que o tinham aplaudido nos mais racionais princípios de liberdade.",25,23,0,0,5,3,1,3,12,48.0,NEGATIVE,0.4885695278644562,"Este discurso, que era baseado em um discurso clandestino de Saint-Just, era afugentado por aqueles"
CAPÍTULO II,"Simão Botelho tornou-se odioso aos condiscípulos que, para se salvarem da infâmia, delataram-no ao bispo-conde, reitor da Universidade.",18,17,0,0,5,1,0,3,9,50.0,NEGATIVE,0.6195125579833984,"Simão Botelho tornou-se odioso aos condiscípulos que, para"
CAPÍTULO II,"Um dia, proclamava o demagogo académico na praça Sansão aos poucos ouvintes que lhe permaneciam fiéis, uns por medo, outros por gosto.",22,21,0,0,6,2,0,2,10,45.45454545454545,NEGATIVE,0.6882030367851257,"O dia da proclamação da posse, proclamou-a."
CAPÍTULO II,"O discurso ia no ponto mais fervoroso da ideia regicida, quando uma escolta de verdeais lhe apagou a escandecência.",19,19,0,0,6,2,2,2,12,63.1578947368421,NEGATIVE,0.5578154921531677,"O discurso ia no ponto mais fervoroso da ideia regicida, quando uma escolta"
CAPÍTULO II,"Quis o orador resistir, agarrando as pistolas, mas caíram-lhe em cima os muitos braços musculosos da guarda do reitor.",19,19,0,0,6,1,0,4,11,57.89473684210526,NEGATIVE,0.5645394325256348,"Não conseguiu escapar, agarrando as pistolas da guarda do reitor, e caindo-"
CAPÍTULO II,"O jacobino, desarmado e cercado pela escolta dos archeiros, foi levado ao cárcere académico, de onde saiu seis meses depois, pelas grandes instâncias dos amigos do seu pai e dos parentes de D Rita Preciosa.",35,31,0,0,9,2,1,4,16,45.714285714285715,NEGATIVE,0.7108536958694458,"O jacobino, desarmado e cercado por archeiros, foi levado ao cárcere académico, de onde saiu seis meses depois, pelas"
CAPÍTULO II,"Perdido o ano letivo, Simão foi para Viseu.",8,8,0,0,1,1,0,2,4,50.0,POSITIVE,0.3723146915435791,Se você não conseguir fazer o curso
CAPÍTULO II,O corregedor repeliu-o da sua presença com ameaças de o expulsar de casa.,13,12,0,0,4,0,0,2,6,46.15384615384615,NEGATIVE,0.4485871195793152,O corregedor repeliu o corregedor.
CAPÍTULO II,"A mãe, mais levada pelo dever que pelo coração, intercedeu pelo filho e conseguiu sentá-lo à mesa comum.",18,16,0,0,5,1,1,4,11,61.111111111111114,POSITIVE,0.5426034331321716,"A mãe, mais conhecida como a mãe, intercedeu pelo filho e interce"
CAPÍTULO II,No espaço de três meses notou-se uma maravilhosa mudança nos costumes de Simão.,13,12,0,0,4,1,0,1,6,46.15384615384615,POSITIVE,0.563858687877655,"Esteja ciente de que, se você não se sentir"
CAPÍTULO II,"Desprezou as companhias da ralé e raras vezes saía de casa, ou só, ou com a irmã mais nova, a sua predileta.",22,20,0,0,6,2,2,1,11,50.0,NEUTRAL,0.373453825712204,Não saia de casa.
CAPÍTULO II,"O campo, as árvores, os sítios mais sombrios e os ermos eram o seu recreio.",15,14,0,0,5,1,1,0,7,46.666666666666664,POSITIVE,0.3910423517227173,"Deixe o campo, o campo, o sítio mais sombrio e os"
CAPÍTULO II,Nas doces noites de verão demorava- se a passear até ao repontar da alvorada.,14,14,0,0,3,1,0,1,5,35.714285714285715,NEGATIVE,0.4507109224796295,Passear até ao repontar da alvorada.
CAPÍTULO II,Aqueles que assim o viam admiravam-lhe o ar pensador e o recolhimento que o sequestrava da vida vulgar.,18,14,0,0,3,2,1,3,9,50.0,POSITIVE,0.48741793632507324,Olhe-o com os olhos e observe-o.
CAPÍTULO II,"Em casa encerrava-se no seu quarto, e saía quando o chamavam para a mesa.",14,14,0,0,3,0,1,3,7,50.0,POSITIVE,0.4589233100414276,Vá para a mesa quando o chamavam para a mesa.
CAPÍTULO II,"D Rita pasmava da transformação, e o marido, bem convencido dela, ao fim de cinco meses, consentiu que o seu filho lhe dirigisse a palavra.",25,24,0,0,6,0,1,4,11,44.0,NEGATIVE,0.6410788893699646,"O seu marido, bem convencido, consentiu que o seu filho lhe dirigisse a palavra."
CAPÍTULO II,Simão Botelho amava.,3,3,0,0,0,0,0,1,1,33.333333333333336,NEUTRAL,0.417147159576416,A ama
CAPÍTULO II,"Aí está uma palavra única, explicando a aparente absurda reforma aos dezassete anos.",13,13,0,0,3,4,1,2,10,76.92307692307692,NEUTRAL,0.40833139419555664,Aí está a palavra chave.
CAPÍTULO II,"Amava Simão uma a sua vizinha, menina de quinze anos, rica herdeira, regularmente bonita e bem-nascida.",16,16,0,0,4,3,1,1,9,56.25,NEGATIVE,0.5040595531463623,"Amava Simão, uma amada de Simão, uma rica herdeira, rica"
CAPÍTULO II,"Da janela do seu quarto é que ele a vira a primeira vez, para amá-la sempre.",16,15,0,0,3,1,1,3,8,50.0,NEUTRAL,0.4079051911830902,Deixe que ele a veja quando você está saindo.
CAPÍTULO II,"Não ficara ela incólume da ferida que fizera no coração do vizinho: amou-o também, e com mais seriedade que a usual nos seus anos.",24,23,0,0,5,2,2,3,12,50.0,NEGATIVE,0.5004085302352905,Amada-o com mais seriedade.
CAPÍTULO II,"Os poetas cansam-nos a paciência a falarem do amor da mulher aos quinze anos, como paixão perigosa, única e inflexível.",20,19,0,0,6,3,0,2,11,55.0,NEGATIVE,0.5823838114738464,Não tenha paciência.
CAPÍTULO II,Alguns prosadores de romances dizem o mesmo.,7,7,0,0,2,0,0,1,3,42.857142857142854,NEUTRAL,0.45878899097442627,Leia os manuais de gramática
CAPÍTULO II,Enganam-se ambos.,2,2,0,0,0,0,0,1,1,50.0,NEUTRAL,0.3709435760974884,En
CAPÍTULO II,"O amor aos quinze anos é uma brincadeira: é a última manifestação do amor às bonecas; é a tentativa da avezinha que ensaia o voo fora do ninho, sempre com os olhos fitos na ave- mãe, que está por perto a chamar por ela: tanto sabe a primeira o que é amar muito, como a segunda o que é voar para longe.",62,46,0,0,12,3,5,6,26,41.935483870967744,NEGATIVE,0.39461442828178406,Amo aos quinze anos é uma brincadeira.
CAPÍTULO II,"Teresa de Albuquerque devia ser, porventura, uma exceção no seu amor.",11,11,0,0,2,0,1,1,4,36.36363636363637,NEGATIVE,0.4918413460254669,"A Teresa de Albuquerque é, por sua vez,"
CAPÍTULO II,"O magistrado e a sua família eram odiados pelo pai de Teresa, por motivos de litígios, em que Domingos Botelho lhes deu sentenças contra.",24,23,0,0,6,0,0,2,8,33.333333333333336,NEGATIVE,0.6387923359870911,"O pai de Teresa, o pai de Teresa, era odiado pelo pai de Teresa, por motivos de lit"
CAPÍTULO II,"Para além disso isso, ainda no ano anterior dois criados de Tadeu de Albuquerque tinham sido feridos na celebrada pancadaria da fonte.",22,21,0,0,3,1,2,3,9,40.90909090909091,NEGATIVE,0.6407169103622437,"E ainda no ano anterior, ainda no ano anterior, dois criados de Tadeu de Albuquerque tinham sido feridos na"
CAPÍTULO II,"É, pois, evidente que o amor de Teresa, declinando de si o dever de humildemente sacrificar-se ao justo azedume do seu pai, era verdadeiro e forte.",26,23,0,0,4,4,2,2,12,46.15384615384615,NEGATIVE,0.5874991416931152,"A verdade é que o amor de Teresa, declinando de si o dever de humildemente sacrificar-se ao"
CAPÍTULO II,E este amor era singularmente discreto e cauteloso.,8,8,0,0,1,2,1,0,4,50.0,POSITIVE,0.4005366861820221,E este amor era discreto e discreto
CAPÍTULO II,"Viram-se e falaram-se durante três meses, sem fazer desconfiar a vizinhança, e nem sequer dar suspeitas às duas famílias.",19,18,0,0,5,0,0,5,10,52.63157894736842,POSITIVE,0.41439712047576904,"Deram-se conta de que, em alguns casos, não há suspeitas, e"
CAPÍTULO II,"O destino, que ambos se prometiam, era o mais honesto: ele ia formar-se para poder sustentá-la, se não tivessem outros recursos; ela esperava que o seu velho pai falecesse para, senhora de si, dar- lhe, com o coração, o seu grande património.",42,35,0,0,7,2,2,8,19,45.23809523809524,NEGATIVE,0.549280047416687,O destino dela era o mais honesto possível:
